"","URL"
"1183","https://www.sport.de/ninja-warrior/pe708231/regina-strunz/"
"1184","https://www.sport.de/ninja-warrior/pe708066/patrick-swiderek/"
"1185","https://www.sport.de/ninja-warrior/pe708210/dean-tanwani/"
"1186","https://www.sport.de/ninja-warrior/pe708161/philip-tausch/"
"1187","https://www.sport.de/ninja-warrior/pe707968/max-tefke/"
"1188","https://www.sport.de/ninja-warrior/pe708072/christoph-thees/"
"1189","https://www.sport.de/ninja-warrior/pe708124/christoph-thome/"
"1190","https://www.sport.de/ninja-warrior/pe707976/istemihan-tokgoez/"
"1191","https://www.sport.de/ninja-warrior/pe708226/mehmet-topyuerek/"
"1192","https://www.sport.de/ninja-warrior/pe708070/winfried-ulferts/"
"1193","https://www.sport.de/ninja-warrior/pe708233/lisa-unger/"
"1194","https://www.sport.de/ninja-warrior/pe708023/elisa-van-der-wel/"
"1195","https://www.sport.de/ninja-warrior/pe708147/lasse-von-freier/"
"1196","https://www.sport.de/ninja-warrior/pe708006/christopher-von-stelzer/"
"1197","https://www.sport.de/ninja-warrior/pe708165/sebastian-vossler/"
"1198","https://www.sport.de/ninja-warrior/pe708063/dusan-vranes/"
"1199","https://www.sport.de/ninja-warrior/pe708237/oxana-wachter/"
"1200","https://www.sport.de/ninja-warrior/pe708028/haruna-wackernagel/"
"1201","https://www.sport.de/ninja-warrior/pe707998/lisa-wagner/"
"1202","https://www.sport.de/ninja-warrior/pe707991/thomas-wedig/"
"1203","https://www.sport.de/ninja-warrior/pe708182/jessica-weidemann/"
"1204","https://www.sport.de/ninja-warrior/pe708184/lisa-weishaupt/"
"1205","https://www.sport.de/ninja-warrior/pe707995/johanna-wiendl/"
"1206","https://www.sport.de/ninja-warrior/pe708214/sven-wilhelm/"
"1207","https://www.sport.de/ninja-warrior/pe708051/leon-wismann/"
"1208","https://www.sport.de/ninja-warrior/pe708053/david-wolf/"
"1209","https://www.sport.de/ninja-warrior/pe707965/niklas-woltmann/"
"1210","https://www.sport.de/ninja-warrior/pe708087/nikola-woerz/"
"1211","https://www.sport.de/ninja-warrior/pe708120/nafiz-yilmaz/"
"1212","https://www.sport.de/ninja-warrior/pe708027/tomislav-zecevic/"
"1213","https://www.sport.de/ninja-warrior/pe708174/toni-zeus/"
"1214","https://www.sport.de/ninja-warrior/pe708170/johannes-zimmermann/"
